Prest.,Atleta,Anno,Società,Città,Data
8.23,BORSI Veronica,87,G.A. FIAMME GIALLE,Mondeville,04/02/2012
8.23,CATTANEO Micol,82,C.S. CARABINIERI SEZ. ATLETICA,Ancona,05/03/2016
8.23,BORSI Veronica,87,A.S.D. ACSI ITALIA ATLETICA,Ancona,17/02/2018
8.23,DI LAZZARO Elisa maria,98,C.S. CARABINIERI SEZ. ATLETICA,Ancona,17/02/2018
8.23,BOGLIOLO Luminosa,95,G.S. FIAMME ORO PADOVA,Lievin,17/02/2022
8.23,GUARRIELLO Giulia,01,ATLETICA GUASTALLA REGGIOLO,Modena,14/01/2023
8.23,CARMASSI Giada,94,ATL BRUGNERA PN FRIULINTAGLI,Modena,14/01/2023
8.23,BOGLIOLO Luminosa,95,G.S. FIAMME ORO PADOVA,Nantes,28/01/2023
8.23,GUARRIELLO Giulia,01,ATLETICA GUASTALLA REGGIOLO,Sabadell,28/01/2023
8.23,MOSETTI Nicla,97,BRACCO ATLETICA,Miramas,03/02/2023
8.23,GUARRIELLO Giulia,01,ATLETICA GUASTALLA REGGIOLO,Ancona,18/02/2023
8.24,BORSI Veronica,87,G.A. FIAMME GIALLE,Ancona,16/02/2013
8.24,PENNELLA Giulia,89,C.S. ESERCITO,Ancona,22/02/2014
8.24,BOGLIOLO Luminosa,95,A.S.D.  C.U.S. GENOVA,Aosta,13/01/2019
8.24,PENNELLA Giulia,89,C.S. ESERCITO,Karlsruhe,02/02/2019
8.24,DI LAZZARO Elisa maria,98,C.S. CARABINIERI SEZ. ATLETICA,Ancona,03/02/2019
8.24,BOGLIOLO Luminosa,95,G.S. FIAMME ORO PADOVA,Torun,08/02/2020
8.24,WEGIERSKA Angelika elzbieta,94,ATLETICA FIRENZE MARATHON S.S.,Madrid,21/02/2020
8.24,WEGIERSKA Angelika elzbieta,94,ATLETICA FIRENZE MARATHON S.S.,Ancona,23/01/2021
8.24,LATINI Giulia,91,C.S. CARABINIERI SEZ. ATLETICA,Ancona,30/01/2021
8.24,MOSETTI Nicla,97,BRACCO ATLETICA,Ancona,22/01/2022
8.24,MOSETTI Nicla,97,BRACCO ATLETICA,Miramas,03/02/2023
8.24,GUARRIELLO Giulia,01,ATLETICA GUASTALLA REGGIOLO,Ancona,05/02/2023
8.24,BESANA Veronica,02,ATL. LECCO-COLOMBO COSTRUZ.,Tampere,09/02/2023
8.25,CATTANEO Micol,82,C.S. CARABINIERI SEZ. ATLETICA,Torino,21/02/2009
8.25,PENNELLA Giulia,89,C.S. ESERCITO,Parigi,04/03/2011
8.25,CARAVELLI Marzia,81,C.U.S. CAGLIARI,Ancona,08/01/2012
8.25,CATTANEO Micol,82,C.S. CARABINIERI SEZ. ATLETICA,Roma,29/01/2012
8.25,PENNELLA Giulia,89,C.S. ESERCITO,Ancona,16/02/2013
8.25,PENNELLA Giulia,89,C.S. ESERCITO,Firenze,02/02/2014
8.25,DI LAZZARO Elisa maria,98,C.U.S. PARMA,Ancona,18/02/2017
8.25,MOSETTI Nicla,97,BRACCO ATLETICA,Ancona,17/02/2018
8.25,BOGLIOLO Luminosa,95,A.S.D.  C.U.S. GENOVA,Magglingen,26/01/2019
8.25,BOGLIOLO Luminosa,95,A.S.D.  C.U.S. GENOVA,Linz,09/02/2019
8.25,DI LAZZARO Elisa maria,98,C.S. CARABINIERI SEZ. ATLETICA,Ancona,16/02/2019
8.25,WEGIERSKA Angelika elzbieta,94,ATLETICA FIRENZE MARATHON S.S.,Ancona,30/01/2021
8.25,CARRARO Elena,01,ATL. BS '50 METALLURG. S.MARCO,Ancona,06/02/2022
8.25,MOSETTI Nicla,97,BRACCO ATLETICA,Ancona,26/02/2022
8.25,CARRARO Elena,01,ATL. BS '50 METALLURG. S.MARCO,Ancona,26/02/2022
