Prest.,Atleta,Anno,Società,Città,Data
53.95,COIRO Eloisa,00,G.S. FIAMME AZZURRE,Ancona,08/01/2023
53.96,ZAGO Samantha,99,TREVISATLETICA,Ancona,07/02/2021
53.97,MILANI Marta,87,C.S. ESERCITO,Ancona,06/03/2016
53.97,LUKUDO Raphaela boaheng,94,C.S. ESERCITO,Ancona,15/01/2017
53.98,CARAVELLI Marzia,81,C.S. AERONAUTICA MILITARE,Ancona,12/01/2014
53.98,LUKUDO Raphaela boaheng,94,C.S. ESERCITO,Ancona,27/02/2022
54.00,VITALE Ilaria,90,LIBERTAS FRIUL PALMANOVA,Padova,29/01/2017
54.00,TREVISAN Giancarla dimich,93,BRACCO ATLETICA,Virginia Beach,12/02/2021
54.01,CECCARELLI Benedetta,80,C.S. CARABINIERI SEZ. ATLETICA,Ancona,17/02/2007
54.01,TREVISAN Giancarla dimich,93,BRACCO ATLETICA,Virginia Beach,06/02/2021
54.01,BONORA Alessandra,00,BRACCO ATLETICA,Ancona,06/02/2022
54.02,NARDELLI Petra,96,A.S.D. SUEDTIROL TEAM CLUB,Ancona,20/02/2021
54.02,TREVISAN Giancarla dimich,93,BRACCO ATLETICA,Ancona,27/02/2022
54.03,BAZZONI Chiara,84,C.S. ESERCITO,Ancona,07/02/2010
54.03,LUKUDO Raphaela boaheng,94,C.S. ESERCITO,Ancona,21/02/2021
54.04,CARAVELLI Marzia,81,C.S. AERONAUTICA MILITARE,Ancona,26/01/2014
54.04,RAMI Laura elena,02,C.U.S. BOLOGNA A.S.D.,Ancona,05/02/2023
54.05,SPACCA Maria enrica,86,C.S. CARABINIERI SEZ. ATLETICA,Ancona,22/01/2017
54.06,SPACCA Maria enrica,86,G.S. FORESTALE,Ancona,25/02/2012
54.06,LUKUDO Raphaela boaheng,94,C.S. ESERCITO,Ancona,06/03/2016
54.06,MARCHIANDO Eleonora,97,C.S. CARABINIERI SEZ. ATLETICA,Ancona,30/01/2022
54.07,BAZZONI Chiara,84,C.S. ESERCITO,Ancona,27/02/2010
54.08,CECCARELLI Benedetta,80,C.S. CARABINIERI SEZ. ATLETICA,Ancona,28/01/2007
54.08,BAZZONI Chiara,84,C.S. ESERCITO,Ancona,19/02/2011
54.08,TREVISAN Giancarla dimich,93,BRACCO ATLETICA,Boston,05/02/2022
54.08,POLINARI Anna,99,C.S. CARABINIERI SEZ. ATLETICA,Ancona,27/02/2022
54.09,SPACCA Maria enrica,86,G.S. FORESTALE,Ancona,28/01/2007
54.09,CHIGBOLU Maria benedicta,89,C.S. ESERCITO,Padova,21/02/2015
54.09,BAZZONI Chiara,84,C.S. ESERCITO,Ancona,26/01/2019
54.11,RIVA Antonella,81,FONDIARIA - SAI ATLETICA,Genova Palasport,11/02/2007
54.12,BONFANTI Elena maria,88,ATL. LECCO-COLOMBO COSTRUZ.,Padova,01/02/2015
54.12,BONFANTI Elena maria,88,ATL. LECCO-COLOMBO COSTRUZ.,Padova,22/02/2015
54.12,BONORA Alessandra,00,BRACCO ATLETICA,Ancona,26/02/2022
54.13,REINA Daniela,81,G.S. FIAMME AZZURRE,Ancona,18/02/2006
54.13,MILANI Marta,87,C.S. ESERCITO,Ancona,17/02/2018
54.14,BONFANTI Elena maria,88,ATL. LECCO-COLOMBO COSTRUZ.,Ancona,03/02/2013
54.14,PEDROSO Yadisleidy,87,CUS PISA ATLETICA CASCINA,Ancona,17/02/2013
54.14,SPACCA Maria enrica,86,G.S. FORESTALE,Ancona,17/02/2013
54.14,VERDERIO Ilaria,98,G.A. FIAMME GIALLE,Padova,27/02/2016
54.14,COIRO Eloisa,00,G.S. FIAMME AZZURRE,Ancona,09/02/2020
54.14,TROIANI Alexandra,96,CUS PRO PATRIA MILANO,Ancona,23/01/2021
54.14,RAMI Laura elena,02,C.U.S. BOLOGNA A.S.D.,Ancona,18/02/2023
54.16,SPACCA Maria enrica,86,G.S. FORESTALE,Ancona,17/02/2007
54.16,BAZZONI Chiara,84,C.S. ESERCITO,Ancona,16/02/2019
54.17,BAZZONI Chiara,84,C.S. ESERCITO,Ancona,16/01/2010
54.17,CARAVELLI Marzia,81,C.S. AERONAUTICA MILITARE,Ancona,18/01/2015
54.17,CHIGBOLU Maria benedicta,89,C.S. ESERCITO,Praga,06/03/2015
54.17,BAZZONI Chiara,84,C.S. ESERCITO,Ancona,18/02/2017
54.18,BAZZONI Chiara,84,C.S. ESERCITO,Vienna,16/02/2010
54.18,OLIVIERI Linda,98,G.S. FIAMME ORO PADOVA,Magglingen,26/01/2019
54.20,SPACCA Maria enrica,86,C.S. CARABINIERI SEZ. ATLETICA,Ancona,18/02/2018
54.21,LUKUDO Raphaela boaheng,94,C.S. ESERCITO,Ancona,24/01/2016
54.22,MILANI Marta,87,C.S. ESERCITO,Ancona,10/02/2013
54.22,BONFANTI Elena maria,88,ATL. LECCO-COLOMBO COSTRUZ.,Ancona,22/02/2014
