Prestazione,Atleta,Cat.,Anno,Società,Disciplina,Gara
23.12,FURLANETTO Marco antoni,PM,2004,PN039 ATL BRUGNERA PN FRIULINTAGLI,200m,https://www.fidal.it/risultati/2024/REG33841/Risultati/Gara203.html
23.84,DALLATANA Giulio,JM,2005,PR068 C.U.S. PARMA,200m,https://www.fidal.it/risultati/2024/REG33841/Risultati/Gara203.html
24.20,URSI Luca,JM,2006,GO050 ATLETICA GORIZIA,200m,https://www.fidal.it/risultati/2024/REG33841/Risultati/Gara203.html
23.09,POL Vittorio,PM,2004,PN039 ATL BRUGNERA PN FRIULINTAGLI,200m,https://www.fidal.it/risultati/2024/REG33841/Risultati/Gara203.html
23.1,DAL MONTE Andrea,AM,2008,VI626 ATL.VICENTINA,200m,https://www.fidal.it/risultati/2024/REG33841/Risultati/Gara203.html
23.23,DI DONATO Alessandro,AM,2008,VA550 ATL. GAVIRATE,200m,https://www.fidal.it/risultati/2024/REG33841/Risultati/Gara203.html
23.23,VENTURINI Michele,SM,2001,VR775 ATLETICA BOVOLONE,200m,https://www.fidal.it/risultati/2024/REG33841/Risultati/Gara203.html
23.82,BOTTEGA PIACENZA Luca f,SM,2000,TO226 SAFATLETICA PIEMONTE ASD,200m,https://www.fidal.it/risultati/2024/REG33841/Risultati/Gara203.html
24.07,STRAZZA Christian,JM,2006,MI089 PRO SESTO ATL. CERNUSCO,200m,https://www.fidal.it/risultati/2024/REG33841/Risultati/Gara203.html
23.41,PRENZATO Santiago andre,AM,2007,PD140 ASSINDUSTRIA SPORT,200m,https://www.fidal.it/risultati/2024/REG33841/Risultati/Gara203.html
23.51,VACIS Leonardo,AM,2007,MI077 CUS PRO PATRIA MILANO,200m,https://www.fidal.it/risultati/2024/REG33841/Risultati/Gara203.html
23.61,BERGAMASCHI Carlo,JM,2006,MI089 PRO SESTO ATL. CERNUSCO,200m,https://www.fidal.it/risultati/2024/REG33841/Risultati/Gara203.html
24.45,PITTARELLO Alessandro,AM,2008,PD131 G.S. FIAMME ORO PADOVA,200m,https://www.fidal.it/risultati/2024/REG33841/Risultati/Gara203.html
23.31,DE PRETTO Marco,PM,2004,VI626 ATL.VICENTINA,200m,https://www.fidal.it/risultati/2024/REG33841/Risultati/Gara203.html
23.75,CIRILLO Jacopo,AM,2007,VI614 GRUPPO ATLETICO BASSANO 1948,200m,https://www.fidal.it/risultati/2024/REG33841/Risultati/Gara203.html
23.85,MANGANONI Daniel,PM,2003,BS179 ATLETICA LONATO,200m,https://www.fidal.it/risultati/2024/REG33841/Risultati/Gara203.html
24.14,VANONCINI Simone,SM,2000,BG371 SPORTING CLUB ALZANO,200m,https://www.fidal.it/risultati/2024/REG33841/Risultati/Gara203.html
24.25,MAGGIO Brian,AM,2007,TS044 TRIESTE ATLETICA,200m,https://www.fidal.it/risultati/2024/REG33841/Risultati/Gara203.html
23.06,RONCATO Giacomo,AM,2007,VE464 ATL.AUDACE NOALE,200m,https://www.fidal.it/risultati/2024/REG33841/Risultati/Gara203.html
23.66,GJURA Jurghen,PM,2004,PT115 PISTOIATLETICA 1983,200m,https://www.fidal.it/risultati/2024/REG33841/Risultati/Gara203.html
23.98,ROSOLINI Antonio,SM35,1988,UD018 LIBERTAS FRIUL PALMANOVA,200m,https://www.fidal.it/risultati/2024/REG33841/Risultati/Gara203.html
23.99,CAVAGGIONI Alberto,SM,1994,VR846 ATL. SAN BONIFACIO-VALDALPONE,200m,https://www.fidal.it/risultati/2024/REG33841/Risultati/Gara203.html
23.99,VARISCO Marco,SM,2001,MI089 PRO SESTO ATL. CERNUSCO,200m,https://www.fidal.it/risultati/2024/REG33841/Risultati/Gara203.html
24.23,RICHAUD Michele,AM,2008,TO016 ASDP ATLETICA PINEROLO,200m,https://www.fidal.it/risultati/2024/REG33841/Risultati/Gara203.html
23.80,CODARINI Giacomo,PM,2004,UD018 LIBERTAS FRIUL PALMANOVA,200m,https://www.fidal.it/risultati/2024/REG33841/Risultati/Gara203.html
24.13,MOGNON Enrico,SM,1993,VI626 ATL.VICENTINA,200m,https://www.fidal.it/risultati/2024/REG33841/Risultati/Gara203.html
24.37,COLUSSO Davide,SM,1997,TV398 A.S.D. TEAM TREVISO,200m,https://www.fidal.it/risultati/2024/REG33841/Risultati/Gara203.html
24.40,CHIODA Gabriele,AM,2007,BG135 G. ALPINISTICO VERTOVESE,200m,https://www.fidal.it/risultati/2024/REG33841/Risultati/Gara203.html
23.39,PUZZI Francesco,JM,2005,GO050 ATLETICA GORIZIA,200m,https://www.fidal.it/risultati/2024/REG33841/Risultati/Gara203.html
23.95,SADIA Odundo kahaso,JM,2005,TO016 ASDP ATLETICA PINEROLO,200m,https://www.fidal.it/risultati/2024/REG33841/Risultati/Gara203.html
24.11,CASTELLINI Marco,JM,2006,VE473 ATLETICA RIVIERA DEL BRENTA,200m,https://www.fidal.it/risultati/2024/REG33841/Risultati/Gara203.html
24.72,GAFFO Valentino,SM,2001,TV398 A.S.D. TEAM TREVISO,200m,https://www.fidal.it/risultati/2024/REG33841/Risultati/Gara203.html
23.79,FABBIAN Gabriele,AM,2007,VI686 ATLETICA PEDEMONTANA VENETA,200m,https://www.fidal.it/risultati/2024/REG33841/Risultati/Gara203.html
24.02,RIZZO Alberto,SM35,1988,VI626 ATL.VICENTINA,200m,https://www.fidal.it/risultati/2024/REG33841/Risultati/Gara203.html
24.47,BUZZI Matteo,AM,2008,MI080 ATL. RICCARDI MILANO 1946,200m,https://www.fidal.it/risultati/2024/REG33841/Risultati/Gara203.html
24.74,RETTORE Guglielmo,AM,2007,PD131 G.S. FIAMME ORO PADOVA,200m,https://www.fidal.it/risultati/2024/REG33841/Risultati/Gara203.html
24.91,CAPATO Christian,JM,2005,PD143 C.U.S. PADOVA,200m,https://www.fidal.it/risultati/2024/REG33841/Risultati/Gara203.html
23.61,RONZANI Alberto,JM,2005,TV354 TREVISATLETICA,200m,https://www.fidal.it/risultati/2024/REG33841/Risultati/Gara203.html
23.96,DE LAZZARI Alvise,AM,2007,TV354 TREVISATLETICA,200m,https://www.fidal.it/risultati/2024/REG33841/Risultati/Gara203.html
24.16,FERRARINI Matteo,JM,2006,VR764 U.S. SAN MARTINO B. A.,200m,https://www.fidal.it/risultati/2024/REG33841/Risultati/Gara203.html
24.33,DAL CIN Andrea,PM,2004,TV409 VITTORIO ATLETICA,200m,https://www.fidal.it/risultati/2024/REG33841/Risultati/Gara203.html
24.72,MARCHESINI Stefano,JM,2005,VR761 ATL. INSIEME VERONA,200m,https://www.fidal.it/risultati/2024/REG33841/Risultati/Gara203.html
24.87,FRIVOLI Nicolo',JM,2006,VI626 ATL.VICENTINA,200m,https://www.fidal.it/risultati/2024/REG33841/Risultati/Gara203.html
24.26,FAILONI Luca,AM,2007,TN109 U.S. QUERCIA DAO CONAD,200m,https://www.fidal.it/risultati/2024/REG33841/Risultati/Gara203.html
24.30,RICCIARDI Artiom antoni,AM,2008,PD131 G.S. FIAMME ORO PADOVA,200m,https://www.fidal.it/risultati/2024/REG33841/Risultati/Gara203.html
24.64,OLIBONI Alessio frances,AM,2007,VR761 ATL. INSIEME VERONA,200m,https://www.fidal.it/risultati/2024/REG33841/Risultati/Gara203.html
25.30,BARRERA Giuseppe,SM45,1979,PA749 ASD SICILIA RUNNING TEAM,200m,https://www.fidal.it/risultati/2024/REG33841/Risultati/Gara203.html
28.57,MASARIN Leonardo,JM,2005,VE528 ATLETICA SAN DONA'- ERACLEA,200m,https://www.fidal.it/risultati/2024/REG33841/Risultati/Gara203.html
23.58,CARLI Alberto,AM,2008,PD131 G.S. FIAMME ORO PADOVA,200m,https://www.fidal.it/risultati/2024/REG33841/Risultati/Gara203.html
24.13,TOGNI David,PM,2003,TN109 U.S. QUERCIA DAO CONAD,200m,https://www.fidal.it/risultati/2024/REG33841/Risultati/Gara203.html
24.26,CORTESE Gabriele,AM,2007,PD131 G.S. FIAMME ORO PADOVA,200m,https://www.fidal.it/risultati/2024/REG33841/Risultati/Gara203.html
24.45,BREGNI Tommaso,AM,2008,MI080 ATL. RICCARDI MILANO 1946,200m,https://www.fidal.it/risultati/2024/REG33841/Risultati/Gara203.html
24.51,GIUSTI Giacomo,AM,2007,VR846 ATL. SAN BONIFACIO-VALDALPONE,200m,https://www.fidal.it/risultati/2024/REG33841/Risultati/Gara203.html
25.09,PASQUALETTO Alessio,SM35,1988,TV354 TREVISATLETICA,200m,https://www.fidal.it/risultati/2024/REG33841/Risultati/Gara203.html
24.13,STEVAN Andrea,JM,2006,VI626 ATL.VICENTINA,200m,https://www.fidal.it/risultati/2024/REG33841/Risultati/Gara203.html
24.49,TREVISIOL Alessio,PM,2003,VE473 ATLETICA RIVIERA DEL BRENTA,200m,https://www.fidal.it/risultati/2024/REG33841/Risultati/Gara203.html
24.59,TORBOLI Michel,SM,2001,TN109 U.S. QUERCIA DAO CONAD,200m,https://www.fidal.it/risultati/2024/REG33841/Risultati/Gara203.html
24.72,COSTARELLI Gianluca,JM,2005,AL028 ACQUIRUNNERS,200m,https://www.fidal.it/risultati/2024/REG33841/Risultati/Gara203.html
25.13,VERNETTI Alessandro,PM,2003,BS199 ATL. VALLECAMONICA,200m,https://www.fidal.it/risultati/2024/REG33841/Risultati/Gara203.html
24.71,MEZZACASA Lorenzo,JM,2006,BO007 ASD VIRTUS SEZ. ATL. EMILSIDER,200m,https://www.fidal.it/risultati/2024/REG33841/Risultati/Gara203.html
24.87,PARO Andrea,AM,2007,TV406 ATL-ETICA SAN VENDEMIANO,200m,https://www.fidal.it/risultati/2024/REG33841/Risultati/Gara203.html
24.94,GIUBILEI Jordi,AM,2007,VR761 ATL. INSIEME VERONA,200m,https://www.fidal.it/risultati/2024/REG33841/Risultati/Gara203.html
24.95,PILO Lorenzo,SM,2001,TV354 TREVISATLETICA,200m,https://www.fidal.it/risultati/2024/REG33841/Risultati/Gara203.html
25.18,SALLER Eros,SM,2000,BZ018 SAF BOLZANO 1953,200m,https://www.fidal.it/risultati/2024/REG33841/Risultati/Gara203.html
24.25,GUERINI Lorenzo,AM,2007,BG135 G. ALPINISTICO VERTOVESE,200m,https://www.fidal.it/risultati/2024/REG33841/Risultati/Gara203.html
24.4,COMUNIAN Mirko,JM,2005,PD140 ASSINDUSTRIA SPORT,200m,https://www.fidal.it/risultati/2024/REG33841/Risultati/Gara203.html
24.51,BERTONCELLO Mirko,JM,2006,PD141 ATLETICA VIS ABANO,200m,https://www.fidal.it/risultati/2024/REG33841/Risultati/Gara203.html
24.55,COCCATO Elia,AM,2007,PD143 C.U.S. PADOVA,200m,https://www.fidal.it/risultati/2024/REG33841/Risultati/Gara203.html
25.0,FOGAR Francesco,AM,2008,PD141 ATLETICA VIS ABANO,200m,https://www.fidal.it/risultati/2024/REG33841/Risultati/Gara203.html
25.66,TISO Alessandro,AM,2007,PD141 ATLETICA VIS ABANO,200m,https://www.fidal.it/risultati/2024/REG33841/Risultati/Gara203.html
23.42,SABARATHNAM Ashen vishn,AM,2008,MI080 ATL. RICCARDI MILANO 1946,200m,https://www.fidal.it/risultati/2024/REG33841/Risultati/Gara203.html
24.49,PEDRON Giovanni,AM,2008,TV340 ATLETICA VILLORBA,200m,https://www.fidal.it/risultati/2024/REG33841/Risultati/Gara203.html
24.63,MARCOLIN Francesco,AM,2007,PD141 ATLETICA VIS ABANO,200m,https://www.fidal.it/risultati/2024/REG33841/Risultati/Gara203.html
24.74,SERPE Emiliano,JM,2005,VE464 ATL.AUDACE NOALE,200m,https://www.fidal.it/risultati/2024/REG33841/Risultati/Gara203.html
25.54,CALVI Andrea,AM,2007,BG135 G. ALPINISTICO VERTOVESE,200m,https://www.fidal.it/risultati/2024/REG33841/Risultati/Gara203.html
24.46,MIOTELLO Karol,AM,2008,VI626 ATL.VICENTINA,200m,https://www.fidal.it/risultati/2024/REG33841/Risultati/Gara203.html
24.95,POMPEI Davide,AM,2008,TV354 TREVISATLETICA,200m,https://www.fidal.it/risultati/2024/REG33841/Risultati/Gara203.html
25.01,SPILLER Samuele,AM,2007,VR761 ATL. INSIEME VERONA,200m,https://www.fidal.it/risultati/2024/REG33841/Risultati/Gara203.html
25.03,PERAZZANI Alessandro,JM,2006,VR775 ATLETICA BOVOLONE,200m,https://www.fidal.it/risultati/2024/REG33841/Risultati/Gara203.html
25.94,FAUSTINI Davide,SM,1992,VR784 FONDAZIONE M. BENTEGODI,200m,https://www.fidal.it/risultati/2024/REG33841/Risultati/Gara203.html
26.02,SCALCO Alessandro,AM,2008,TV354 TREVISATLETICA,200m,https://www.fidal.it/risultati/2024/REG33841/Risultati/Gara203.html
24.71,FAVARO Mattia,AM,2008,VI613 ATLETICA SCHIO,200m,https://www.fidal.it/risultati/2024/REG33841/Risultati/Gara203.html
24.98,MAZZINI Federico,AM,2008,PR436 CIRCOLO MINERVA ASD,200m,https://www.fidal.it/risultati/2024/REG33841/Risultati/Gara203.html
25.03,SCHIAVO Alberto,AM,2008,PD141 ATLETICA VIS ABANO,200m,https://www.fidal.it/risultati/2024/REG33841/Risultati/Gara203.html
25.16,VAROTTO Leonardo,AM,2008,PD143 C.U.S. PADOVA,200m,https://www.fidal.it/risultati/2024/REG33841/Risultati/Gara203.html
25.27,BORTOLAMI Filippo,PM,2004,PD146 ATLETICA LIB. S.A.N.P.,200m,https://www.fidal.it/risultati/2024/REG33841/Risultati/Gara203.html
25.49,PASSARELLA Gregorio,AM,2008,PD131 G.S. FIAMME ORO PADOVA,200m,https://www.fidal.it/risultati/2024/REG33841/Risultati/Gara203.html
24.55,BUSNARDO Oscar,JM,2005,VI686 ATLETICA PEDEMONTANA VENETA,200m,https://www.fidal.it/risultati/2024/REG33841/Risultati/Gara203.html
24.71,GRAPPIGLIA Riccardo,AM,2008,PD131 G.S. FIAMME ORO PADOVA,200m,https://www.fidal.it/risultati/2024/REG33841/Risultati/Gara203.html
26.12,GRASSI Lucas,JM,2006,BS199 ATL. VALLECAMONICA,200m,https://www.fidal.it/risultati/2024/REG33841/Risultati/Gara203.html
26.13,RANNO Daniele,JM,2006,PD140 ASSINDUSTRIA SPORT,200m,https://www.fidal.it/risultati/2024/REG33841/Risultati/Gara203.html
25.39,IODICE Marco,AM,2008,PD131 G.S. FIAMME ORO PADOVA,200m,https://www.fidal.it/risultati/2024/REG33841/Risultati/Gara203.html
25.42,GALLO Alessandro,JM,2006,TV409 VITTORIO ATLETICA,200m,https://www.fidal.it/risultati/2024/REG33841/Risultati/Gara203.html
25.65,DALLA CORTE Matteo,SM,2001,BL012 ANA ATL.FELTRE,200m,https://www.fidal.it/risultati/2024/REG33841/Risultati/Gara203.html
25.89,OBERKALMSTEINER Lukas,AM,2007,BZ018 SAF BOLZANO 1953,200m,https://www.fidal.it/risultati/2024/REG33841/Risultati/Gara203.html
26.18,GAMBARDELLA Giovanni an,JM,2005,VI686 ATLETICA PEDEMONTANA VENETA,200m,https://www.fidal.it/risultati/2024/REG33841/Risultati/Gara203.html
23.32,PANZACCHI Stefano,AM,2008,MI080 ATL. RICCARDI MILANO 1946,200m,https://www.fidal.it/risultati/2024/REG33841/Risultati/Gara203.html
25.28,MARCHIORO Samuel david,AM,2008,PD146 ATLETICA LIB. S.A.N.P.,200m,https://www.fidal.it/risultati/2024/REG33841/Risultati/Gara203.html
25.29,FRIGALI Matteo,AM,2008,VR762 ATL. VR ASD PINDEMONTE,200m,https://www.fidal.it/risultati/2024/REG33841/Risultati/Gara203.html
25.38,GOLIN Marco,JM,2006,PD208 A.S.D. POLISPORTIVA BRENTELLA,200m,https://www.fidal.it/risultati/2024/REG33841/Risultati/Gara203.html
25.99,MANZONE Davide,JM,2005,AL028 ACQUIRUNNERS,200m,https://www.fidal.it/risultati/2024/REG33841/Risultati/Gara203.html
26.41,CALABRESE Riccardo,PM,2003,PD143 C.U.S. PADOVA,200m,https://www.fidal.it/risultati/2024/REG33841/Risultati/Gara203.html
25.07,DE CARLI Max,JM,2005,BZ018 SAF BOLZANO 1953,200m,https://www.fidal.it/risultati/2024/REG33841/Risultati/Gara203.html
25.10,ZARA Giacomo,AM,2008,TV354 TREVISATLETICA,200m,https://www.fidal.it/risultati/2024/REG33841/Risultati/Gara203.html
25.50,PILO Alberto,AM,2007,TV354 TREVISATLETICA,200m,https://www.fidal.it/risultati/2024/REG33841/Risultati/Gara203.html
25.71,MADASCHI Davide,AM,2007,BG371 SPORTING CLUB ALZANO,200m,https://www.fidal.it/risultati/2024/REG33841/Risultati/Gara203.html
26.05,BONETTO Simone,AM,2007,TV398 A.S.D. TEAM TREVISO,200m,https://www.fidal.it/risultati/2024/REG33841/Risultati/Gara203.html
25.23,FORNASIER Antonio,AM,2008,TV349 U.S.ATL.QUINTO-MASTELLA,200m,https://www.fidal.it/risultati/2024/REG33841/Risultati/Gara203.html
25.52,GALLINA Simone,PM,2004,TV398 A.S.D. TEAM TREVISO,200m,https://www.fidal.it/risultati/2024/REG33841/Risultati/Gara203.html
25.88,PELLIZZON Matteo,PM,2003,VE514 ATLETICO SALA,200m,https://www.fidal.it/risultati/2024/REG33841/Risultati/Gara203.html
26.47,BARRECA Alessandro,AM,2007,VI686 ATLETICA PEDEMONTANA VENETA,200m,https://www.fidal.it/risultati/2024/REG33841/Risultati/Gara203.html
26.58,DEMONTIS Mirko,SM,1990,TV352 ATLETICA SAN BIAGIO,200m,https://www.fidal.it/risultati/2024/REG33841/Risultati/Gara203.html
26.96,TORRE Massimiliano,JM,2006,AL028 ACQUIRUNNERS,200m,https://www.fidal.it/risultati/2024/REG33841/Risultati/Gara203.html
25.6,GUTTONI Manuel,AM,2008,VR761 ATL. INSIEME VERONA,200m,https://www.fidal.it/risultati/2024/REG33841/Risultati/Gara203.html
25.71,RAJ Koshiv,AM,2008,VI686 ATLETICA PEDEMONTANA VENETA,200m,https://www.fidal.it/risultati/2024/REG33841/Risultati/Gara203.html
26.19,FILIPPI Pietro,AM,2008,TN500 ATLETICA VALLE DI CEMBRA,200m,https://www.fidal.it/risultati/2024/REG33841/Risultati/Gara203.html
26.22,DAL TOE' Alberto,JM,2006,TV412 EUROVO ATL. PIEVE DI SOLIGO,200m,https://www.fidal.it/risultati/2024/REG33841/Risultati/Gara203.html
26.78,BULLO Francesco,AM,2008,VE471 ASD ATLETICA BIOTEKNA,200m,https://www.fidal.it/risultati/2024/REG33841/Risultati/Gara203.html
26.89,CASTELLETTO Marco,SM45,1977,VR828 MARATHON LEGNAGO,200m,https://www.fidal.it/risultati/2024/REG33841/Risultati/Gara203.html
26.69,GIRELLI Xavier,AM,2007,BL008 GS LA PIAVE 2000,200m,https://www.fidal.it/risultati/2024/REG33841/Risultati/Gara203.html
27.03,LIONELLO Edoardo,AM,2007,RO313 DISCOBOLO ATLETICA ROVIGO ASD,200m,https://www.fidal.it/risultati/2024/REG33841/Risultati/Gara203.html
27.39,ZANETTI Nicholas,AM,2008,VE471 ASD ATLETICA BIOTEKNA,200m,https://www.fidal.it/risultati/2024/REG33841/Risultati/Gara203.html
27.63,BOLZONELLA Andrea,SM45,1977,VE502 ATL LIB MIRANO,200m,https://www.fidal.it/risultati/2024/REG33841/Risultati/Gara203.html
26.30,ZELLA Riccardo,AM,2008,PD141 ATLETICA VIS ABANO,200m,https://www.fidal.it/risultati/2024/REG33841/Risultati/Gara203.html
26.89,TATONI Flavio,AM,2008,PR436 CIRCOLO MINERVA ASD,200m,https://www.fidal.it/risultati/2024/REG33841/Risultati/Gara203.html
28.67,LORIGA Alessandro,SM50,1973,VR761 ATL. INSIEME VERONA,200m,https://www.fidal.it/risultati/2024/REG33841/Risultati/Gara203.html
29.01,STEFANI Alessandro,SM50,1971,TV352 ATLETICA SAN BIAGIO,200m,https://www.fidal.it/risultati/2024/REG33841/Risultati/Gara203.html
33.20,BERTONCELLO Riccardo,SM,1998,VI686 ATLETICA PEDEMONTANA VENETA,200m,https://www.fidal.it/risultati/2024/REG33841/Risultati/Gara203.html
23.51,MANDELLI Giulio,JM,2006,MI089 PRO SESTO ATL. CERNUSCO,200m,https://www.fidal.it/risultati/2024/REG33841/Risultati/Gara203.html
25.77,GRAMOLA Tommaso,AM,2008,VI626 ATL.VICENTINA,200m,https://www.fidal.it/risultati/2024/REG33841/Risultati/Gara203.html
26.07,RANCAN Gabriel abramo,JM,2006,VI686 ATLETICA PEDEMONTANA VENETA,200m,https://www.fidal.it/risultati/2024/REG33841/Risultati/Gara203.html
26.29,CASADIO Alexandro sean,AM,2008,BS303 OLYMPIA ATHLETIC TEAM,200m,https://www.fidal.it/risultati/2024/REG33841/Risultati/Gara203.html
28.26,CIOLA Jakob,AM,2008,BZ018 SAF BOLZANO 1953,200m,https://www.fidal.it/risultati/2024/REG33841/Risultati/Gara203.html
24.23,CENSURINI Andrea,SM,1994,PV245 ATL. IRIENSE VOGHERA,200m,https://www.fidal.it/risultati/2024/REG33841/Risultati/Gara203.html
25.46,MARCATO Lorenzo,PM,2004,PD146 ATLETICA LIB. S.A.N.P.,200m,https://www.fidal.it/risultati/2024/REG33841/Risultati/Gara203.html
25.77,SEGALA NEGRINI Mario,JM,2006,PD140 ASSINDUSTRIA SPORT,200m,https://www.fidal.it/risultati/2024/REG33841/Risultati/Gara203.html
26.19,SPINATO Elia,AM,2007,VI686 ATLETICA PEDEMONTANA VENETA,200m,https://www.fidal.it/risultati/2024/REG33841/Risultati/Gara203.html
28.06,BUIJS Marco,AM,2007,TV352 ATLETICA SAN BIAGIO,200m,https://www.fidal.it/risultati/2024/REG33841/Risultati/Gara203.html
28.39,ROSSINI Maurizio,AM,2008,BS303 OLYMPIA ATHLETIC TEAM,200m,https://www.fidal.it/risultati/2024/REG33841/Risultati/Gara203.html
24.51,FERRARI Giuliano,AM,2008,TN567 USD VILLAZZANO,200m,https://www.fidal.it/risultati/2024/REG33841/Risultati/Gara203.html
25.14,VARACALLI Riccardo,AM,2008,TV352 ATLETICA SAN BIAGIO,200m,https://www.fidal.it/risultati/2024/REG33841/Risultati/Gara203.html
25.71,VILLANI Patrick,AM,2008,TS044 TRIESTE ATLETICA,200m,https://www.fidal.it/risultati/2024/REG33841/Risultati/Gara203.html
25.89,ZAMBONI Simone,AM,2008,TN567 USD VILLAZZANO,200m,https://www.fidal.it/risultati/2024/REG33841/Risultati/Gara203.html
26.2,IACONO Tommaso,AM,2008,TN500 ATLETICA VALLE DI CEMBRA,200m,https://www.fidal.it/risultati/2024/REG33841/Risultati/Gara203.html
28.04,BARCARO Alberto,AM,2007,PD197 CORPOLIBERO ATHLETICS TEAM,200m,https://www.fidal.it/risultati/2024/REG33841/Risultati/Gara203.html
23.91,DE BIASI Andrea,PM,2002,TV398 A.S.D. TEAM TREVISO,200m,https://www.fidal.it/risultati/2024/REG33841/Risultati/Gara203.html
25.19,AMADIO Federico,AM,2007,VI626 ATL.VICENTINA,200m,https://www.fidal.it/risultati/2024/REG33841/Risultati/Gara203.html
25.80,ADDABBO Andrea,AM,2008,AL028 ACQUIRUNNERS,200m,https://www.fidal.it/risultati/2024/REG33841/Risultati/Gara203.html
25.92,ZARBA Vincenzo,SM,1995,RO313 DISCOBOLO ATLETICA ROVIGO ASD,200m,https://www.fidal.it/risultati/2024/REG33841/Risultati/Gara203.html
26.45,GENOVESE Kevin,AM,2008,TS044 TRIESTE ATLETICA,200m,https://www.fidal.it/risultati/2024/REG33841/Risultati/Gara203.html
24.28,POIER Noe',AM,2008,VI626 ATL.VICENTINA,200m,https://www.fidal.it/risultati/2024/REG33841/Risultati/Gara203.html
25.00,AIGHIMIEN Miracle,AM,2008,RO313 DISCOBOLO ATLETICA ROVIGO ASD,200m,https://www.fidal.it/risultati/2024/REG33841/Risultati/Gara203.html
25.48,GABALLO Pietro,JM,2006,VE528 ATLETICA SAN DONA'- ERACLEA,200m,https://www.fidal.it/risultati/2024/REG33841/Risultati/Gara203.html
27.88,DALL'OCCO Alessandro,JM,2005,RO313 DISCOBOLO ATLETICA ROVIGO ASD,200m,https://www.fidal.it/risultati/2024/REG33841/Risultati/Gara203.html
28.01,NARDELLI Michael,JM,2006,TN500 ATLETICA VALLE DI CEMBRA,200m,https://www.fidal.it/risultati/2024/REG33841/Risultati/Gara203.html
23.53,MARTORELLA Matteo,PM,2002,VA121 PRO PATRIA A.R.C. BUSTO A.,200m,https://www.fidal.it/risultati/2024/REG33841/Risultati/Gara203.html
25.30,NICHELE Gabriele,AM,2008,VI626 ATL.VICENTINA,200m,https://www.fidal.it/risultati/2024/REG33841/Risultati/Gara203.html
26.04,GIARRAPUTO Giuseppe,AM,2007,VI626 ATL.VICENTINA,200m,https://www.fidal.it/risultati/2024/REG33841/Risultati/Gara203.html
26.87,MARCONATO Zeno,AM,2008,PD131 G.S. FIAMME ORO PADOVA,200m,https://www.fidal.it/risultati/2024/REG33841/Risultati/Gara203.html
27.23,RAPUANO Nicola,AM,2007,VI686 ATLETICA PEDEMONTANA VENETA,200m,https://www.fidal.it/risultati/2024/REG33841/Risultati/Gara203.html
24.36,RONDANINI Marco,SM,2001,VA121 PRO PATRIA A.R.C. BUSTO A.,200m,https://www.fidal.it/risultati/2024/REG33841/Risultati/Gara203.html
25.40,ZORZENON Lorenzo,AM,2008,TS044 TRIESTE ATLETICA,200m,https://www.fidal.it/risultati/2024/REG33841/Risultati/Gara203.html
25.44,PADOVAN Pietro,AM,2008,VI626 ATL.VICENTINA,200m,https://www.fidal.it/risultati/2024/REG33841/Risultati/Gara203.html
25.54,ANDRETA Natan,AM,2007,TS044 TRIESTE ATLETICA,200m,https://www.fidal.it/risultati/2024/REG33841/Risultati/Gara203.html
26.98,GALLO Sebastian,AM,2008,TS044 TRIESTE ATLETICA,200m,https://www.fidal.it/risultati/2024/REG33841/Risultati/Gara203.html
23.75,FORTES BARROS Djayson v,SM,2000,BS846 ATHLETIC ACADEMY A.S.D.,200m,https://www.fidal.it/risultati/2024/REG33841/Risultati/Gara203.html
24.85,BOCHDANOVITS DE KAVNA G,AM,2007,TS044 TRIESTE ATLETICA,200m,https://www.fidal.it/risultati/2024/REG33841/Risultati/Gara203.html
25.95,COLUSSO Ambrogio,AM,2007,TV352 ATLETICA SAN BIAGIO,200m,https://www.fidal.it/risultati/2024/REG33841/Risultati/Gara203.html
26.38,MONTEPIETRA Martino,AM,2008,PR436 CIRCOLO MINERVA ASD,200m,https://www.fidal.it/risultati/2024/REG33841/Risultati/Gara203.html
30.51,COLUCCIA Elio,SM55,1965,LE631 PODISTICA MAGLIESE,200m,https://www.fidal.it/risultati/2024/REG33841/Risultati/Gara203.html
25.73,ZAMBOTTI Federico,AM,2008,TN135 ATLETICA ALTO GARDA E LEDRO,200m,https://www.fidal.it/risultati/2024/REG33841/Risultati/Gara203.html
