Prestazione,Atleta,Cat.,Anno,Società,Disciplina,Gara
8.68,DIANA Giannalba Fidelin,CF,2010.0,UDXX3 LUPIGNANUM TRACK&FIELD,60m,https://www.fidal.it/risultati/2024/REG34144/Risultati/Gara701.html
8.68,MARINI Micol,AF,2008.0,MO497 MODENA ATLETICA ASD,60m,https://www.fidal.it/risultati/2024/REG33596/Gara101.htm
8.68,VALENZANI Edda amabilis,AF,2007.0,NO004 A.S.D. G.A.O. OLEGGIO,60m,https://www.fidal.it/risultati/2024/REG33859/Risultati/Gara001.html
8.68,ROSSI Marta,JF,2005.0,PT115 PISTOIATLETICA 1983,60m,https://www.fidal.it/risultati/2024/REG34208/Gara201.htm
8.68,TOMASELLO Giorgia,JF,2005.0,PD146 ATLETICA LIB. S.A.N.P.,60m,https://www.fidal.it/risultati/2024/REG33840/Risultati/Gara101.html
8.68,BROGGI Chiara,AF,2007.0,MI242 ALA ATL. ABBIATEGRASSO,60m,https://www.fidal.it/risultati/2024/REG33680/Risultati/Gara102.html
8.68,FIORENZA Lucia,JF,2006.0,RM046 ASD ACSI ATLETICA CAMPIDOGLIO,60m,https://www.fidal.it/risultati/2024/REG33797/Risultati/Gara801.html
8.68,GIARDIELLO Diego,AM,2008.0,CO014 ATL. MARIANO COMENSE,60m,https://www.fidal.it/risultati/2024/REG33700/Risultati/Gara203.html
8.68,MINUTI Emma,SF,1994.0,FI007 TOSCANA ATL.EMPOLI NISSAN,60m,https://www.fidal.it/risultati/2024/REG34208/Gara201.htm
8.69,PANFILI Alberto,SM55,1968.0,RM106 GIOVANNI SCAVO 2000 ATL.,60m,https://www.fidal.it/risultati/2024/REG33803/Risultati/Gara404.html
8.69,GESUALE Anita,AF,2008.0,FRXX2 POFISPORTIVA,60m,https://www.fidal.it/risultati/2024/REG34144/Risultati/Gara501.html
8.69,SPIRITICCHIO Giorgia,JF,2006.0,RMXX3 ATL. ROMA AQUACETOSA,60m,https://www.fidal.it/risultati/2024/REG34144/Risultati/Gara301.html
8.69,MARZANO Matilde,AF,2008.0,RI223 ATL.STUD. RIETI ANDREA MILARDI,60m,https://www.fidal.it/risultati/2024/REG33660/Risultati/Gara101.html
8.69,SEOLI Rachele,AF,2007.0,PO149 ASD ATLETICA PRATO,60m,https://www.fidal.it/risultati/2024/REG33763/Risultati/Gara101.html
8.69,MONTI Lidia,AF,2008.0,CO208 ATL. LECCO-COLOMBO COSTRUZ.,60m,https://www.fidal.it/risultati/2024/REG33680/Risultati/Gara102.html
8.69,PIPIA Irene,AF,2007.0,MI770 ATLETICA MENEGHINA,60m,https://www.fidal.it/risultati/2024/REG33700/Risultati/Gara102.html
8.69,ROVERA Carlotta,AF,2008.0,VA130 N. ATL. VARESE,60m,https://www.fidal.it/risultati/2024/REG33674/Risultati/Gara102.html
8.69,MINI Aurora,AF,2007.0,SI043 UISP ATLETICA SIENA,60m,https://www.fidal.it/risultati/2024/REG34208/Gara201.htm
8.69,FORNASARI Alice,JF,2005.0,MN043 ASD LIB. MANTOVA MASCH-FEMM.,60m,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara101.html
8.69,MONNE Eleonora,AF,2008.0,NU233 ASD ATLETICA SPORT E' VITA,60m,https://www.fidal.it/risultati/2024/REG33752/Gara101.htm
8.69,FASSONE Fulvio,SM60,1962.0,RM196 A.S.D. ATL. VILLA GUGLIELMI,60m,https://www.fidal.it/risultati/2024/REG33763/Risultati/Gara001.html
8.69,EBERHART Aurelia,AF,2007.0,VR825 C.U.S. VERONA SEZ. ATLETICA,60m,https://www.fidal.it/risultati/2024/REG33840/Risultati/Gara101.html
8.69,COZZOLINO Giorgia,AF,2008.0,TV349 U.S.ATL.QUINTO-MASTELLA,60m,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara101.html
8.69,MACALUSO Elisa,JF,2006.0,RM046 ASD ACSI ATLETICA CAMPIDOGLIO,60m,https://www.fidal.it/risultati/2024/REG33763/Risultati/Gara101.html
8.69,PIETROBONI Alice,JF,2005.0,VA731 ATL. GALLARATESE,60m,https://www.fidal.it/risultati/2024/REG33674/Risultati/Gara102.html
8.69,VINCO Anna,JF,2006.0,VR775 ATLETICA BOVOLONE,60m,https://www.fidal.it/risultati/2024/REG33840/Risultati/Gara101.html
8.69,ZIO Beatrice,SF35,1988.0,VI626 ATL.VICENTINA,60m,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara102.html
8.69,CENTRA Giorgio,AM,2007.0,BA006 USD ELITE GIOVANI ATLETI,60m,https://www.fidal.it/risultati/2024/REG33763/Risultati/Gara001.html
8.7,FORMICA Aurora,PF,2004.0,LT260 ASD NISSOLINO INTESATLETICA,60m,https://www.fidal.it/risultati/2024/REG33668/Risultati/Gara101.html
8.7,ANDRICO Benedetta,JF,2005.0,BS652 ASD MOTUS ATLETICA,60m,https://www.fidal.it/risultati/2024/REG33700/Risultati/Gara102.html
8.7,MACHNICH Alessia,AF,2007.0,TS101 ATLETICA JULIA,60m,https://www.fidal.it/risultati/2024/REG33873/Risultati/Gara501.html
8.7,PERLI Leo,AM,2008.0,TV381 ATLETICA PEDEROBBA,60m,https://www.fidal.it/risultati/2024/REG33840/Risultati/Gara201.html
8.7,COLOMBO Lisa,JF,2006.0,MI098 POL. BESANESE,60m,https://www.fidal.it/risultati/2024/REG33680/Risultati/Gara102.html
8.7,COLETTA Ester,JF,2005.0,LT260 ASD NISSOLINO INTESATLETICA,60m,https://www.fidal.it/risultati/2024/REG33803/Risultati/Gara504.html
8.7,GATTI Alessia,PF,2003.0,SM603 SAN MARINO ATHLETICS ACADEMY,60m,https://www.fidal.it/risultati/2024/REG33596/Gara501.htm
8.7,FERRARI Giulia,AF,2007.0,CO208 ATL. LECCO-COLOMBO COSTRUZ.,60m,https://www.fidal.it/risultati/2024/REG33700/Risultati/Gara102.html
8.7,CORPACCI Elena,AF,2008.0,RA103 ATL. MERCURIO,60m,https://www.fidal.it/risultati/2024/REG33596/Gara101.htm
8.7,TURRIZIANI Andrea,AM,2007.0,LT260 ASD NISSOLINO INTESATLETICA,60m,https://www.fidal.it/risultati/2024/REG33797/Risultati/Gara701.html
8.7,BERNARDOTTI Chiara,JF,2005.0,VI626 ATL.VICENTINA,60m,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara101.html
8.7,CANTARONI Silvia,AF,2008.0,MO057 S.G.LA PATRIA 1879 CARPI,60m,https://www.fidal.it/risultati/2024/REG33596/Gara101.htm
8.7,LEOCATA Sofia,AF,2007.0,TN109 U.S. QUERCIA DAO CONAD,60m,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara101.html
8.71,ALBERTINI Valentina,SF,2000.0,BO015 A.S.D. FRANCESCO FRANCIA,60m,https://www.fidal.it/risultati/2024/REG33763/Risultati/Gara101.html
8.71,SULAS Annagioia,CF,2009.0,CA238 A.S.D. ATL MINERARIA CARBONIA,60m,https://www.fidal.it/risultati/2024/REG33752/Gara301.htm
8.71,USAI Rebecca,JF,2006.0,CA129 ASD SULCIS ATLETICA CARBONIA,60m,https://www.fidal.it/risultati/2024/REG33660/Risultati/Gara101.html
8.71,GALLO Renato,SM65,1959.0,PDXX2 VIRTUS ESTE,60m,https://www.fidal.it/risultati/2024/REG34144/Risultati/Gara001.html
8.71,CARGANICO Sofia,AF,2007.0,CO039 POL. LIB. CERNUSCHESE,60m,https://www.fidal.it/risultati/2024/REG33700/Risultati/Gara102.html
8.71,COZZI Emma,JF,2006.0,TV354 TREVISATLETICA,60m,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara101.html
8.71,GROSSI Irene,JF,2006.0,RA094 ATLETICA 85 FAENZA,60m,https://www.fidal.it/risultati/2024/REG33819/Risultati/Gara101.html
8.71,GINORI Ginevra,AF,2008.0,FI007 TOSCANA ATL.EMPOLI NISSAN,60m,https://www.fidal.it/risultati/2024/REG34208/Gara201.htm
8.71,ALMASIO Marta elisa,JF,2005.0,NO053 PODISTICA ARONA,60m,https://www.fidal.it/risultati/2024/REG33680/Risultati/Gara102.html
8.71,CINGOLANI Tiziana,SF45,1978.0,RM371 ASD OSTIA TRACK 'N FIELD,60m,https://www.fidal.it/risultati/2024/REG33840/Risultati/Gara101.html
8.71,CIATTI Flavia,AF,2008.0,RMXX3 ATL. ROMA AQUACETOSA,60m,https://www.fidal.it/risultati/2024/REG34144/Risultati/Gara501.html
8.71,PAMIO Lisa,JF,2006.0,TV354 TREVISATLETICA,60m,https://www.fidal.it/risultati/2024/REG33840/Risultati/Gara101.html
8.71,SANNA Francesco,CM,2010.0,NU233 ASD ATLETICA SPORT E' VITA,60m,https://www.fidal.it/risultati/2024/REG33752/Gara201.htm
8.72,DALMONTE Matteo,CM,2010.0,CA176 ATL VALERIA,60m,https://www.fidal.it/risultati/2024/REG33752/Gara201.htm
8.72,BACARELLA Anastasia,AF,2008.0,VA766 ATL. LA FORNACE,60m,https://www.fidal.it/risultati/2024/REG33700/Risultati/Gara102.html
8.72,RAIMONDI Elisa,AF,2008.0,CO208 ATL. LECCO-COLOMBO COSTRUZ.,60m,https://www.fidal.it/risultati/2024/REG33680/Risultati/Gara102.html
8.72,CURZI Camilla,SF,1999.0,AN003 A.S.ATLETICA FALCONARA,60m,https://www.fidal.it/risultati/2024/REG33668/Risultati/Gara101.html
8.72,FAVRETTO Angelica,SF,1995.0,BZ071 C.S.S. LEONARDO DA VINCI,60m,https://www.fidal.it/risultati/2024/REG33840/Risultati/Gara101.html
8.72,CUSTOLINO Elena,AF,2007.0,PG014 ATL.CAPANNE PRO LOCO ATHL.TEAM,60m,https://www.fidal.it/risultati/2024/REG33668/Risultati/Gara101.html
8.72,RIGATO Anna,AF,2008.0,PN002 LIB SANVITESE A.L. O. DURIGON,60m,https://www.fidal.it/risultati/2024/REG33868/Risultati/Gara101.html
8.73,CASADEI Valentina,PF,2004.0,RE105 G.S.SELF ATL. MONTANARI GRUZZA,60m,https://www.fidal.it/risultati/2024/REG33763/Risultati/Gara101.html
8.73,BAIS Sara,JF,2005.0,TN109 U.S. QUERCIA DAO CONAD,60m,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara101.html
8.73,MORONI Rebecca,AF,2007.0,PG089 A.S.D EDUCARE CON IL MOVIMENTO,60m,https://www.fidal.it/risultati/2024/REG33819/Risultati/Gara101.html
8.73,PIREDDA Anna emy maria,AF,2008.0,CO023 ATL. ROVELLASCA,60m,https://www.fidal.it/risultati/2024/REG33700/Risultati/Gara102.html
8.73,PAVAN Marta,AF,2008.0,VE532 ATLETICA ALBORE MARTELLAGO,60m,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara101.html
8.73,PEZZULLI Sebastaino,RM,2011.0,RMXX3 ATL. ROMA AQUACETOSA,60m,https://www.fidal.it/risultati/2024/REG34144/Risultati/Gara801.html
8.73,VANZETTO Sofia,AF,2008.0,PD131 G.S. FIAMME ORO PADOVA,60m,https://www.fidal.it/risultati/2024/REG33840/Risultati/Gara101.html
8.73,RAMPINELLI Ilaria,PF,2003.0,BG003 ATL. BERGAMO 1959 ORIOCENTER,60m,https://www.fidal.it/risultati/2024/REG33673/Risultati/Gara102.html
8.73,MILANI Alessia,SF,2001.0,LI036 ATLETICA LIVORNO,60m,https://www.fidal.it/risultati/2024/REG34208/Gara201.htm
8.73,ULCIGRAI Clarissa,SF,1993.0,TS536 EVINRUDE,60m,https://www.fidal.it/risultati/2024/REG33873/Risultati/Gara501.html
8.73,ONGARATO Linda,AF,2008.0,TV406 ATL-ETICA SAN VENDEMIANO,60m,https://www.fidal.it/risultati/2024/REG33840/Risultati/Gara101.html
8.73,LEARDINI Sara,JF,2005.0,BO015 A.S.D. FRANCESCO FRANCIA,60m,https://www.fidal.it/risultati/2024/REG33660/Risultati/Gara101.html
8.73,PASCALE Maria,AF,2007.0,RM071 A.S.D. KRONOS ROMA,60m,https://www.fidal.it/risultati/2024/REG33803/Risultati/Gara202.html
8.73,USCIDDA Fabio,AM,2007.0,FI002 ATLETICA FIRENZE MARATHON S.S.,60m,https://www.fidal.it/risultati/2024/REG34208/Gara101.htm
8.73,SCOLA Beatrice,JF,2006.0,CO208 ATL. LECCO-COLOMBO COSTRUZ.,60m,https://www.fidal.it/risultati/2024/REG33700/Risultati/Gara102.html
8.73,ANGHILERI Alice,JF,2005.0,CO208 ATL. LECCO-COLOMBO COSTRUZ.,60m,https://www.fidal.it/risultati/2024/REG33680/Risultati/Gara102.html
8.73,DANESE Giovanni,SM45,1976.0,RS022 ATLETICA CECCHINA AL.PA. ASD,60m,https://www.fidal.it/risultati/2024/REG33803/Risultati/Gara404.html
8.73,CUATTO Aurora,AF,2008.0,TO268 ATLETICA VENARIA REALE,60m,https://www.fidal.it/risultati/2024/REG33860/Risultati/Gara001.html
8.73,CRIPPA Vittorio,JM,2006.0,CO294 G.S. VIRTUS CALCO,60m,https://www.fidal.it/risultati/2024/REG33697/Risultati/Gara101.html
8.74,VERRA Alice,JF,2006.0,CN020 A.S.D. ATLETICA ROATA CHIUSANI,60m,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara101.html
8.74,AMAYO Elizabeth,AF,2007.0,TO268 ATLETICA VENARIA REALE,60m,https://www.fidal.it/risultati/2024/REG33858/Risultati/Gara001.html
8.74,GARDELLI Carolina,JF,2006.0,RA093 ATL. LUGO,60m,https://www.fidal.it/risultati/2024/REG33763/Risultati/Gara101.html
8.74,MANZOTTI Celeste,JF,2005.0,MC007 GROTTINI TEAM RECANATI ASD,60m,https://www.fidal.it/risultati/2024/REG33819/Risultati/Gara101.html
8.74,SYLLA Assa djamila,JF,2006.0,CO208 ATL. LECCO-COLOMBO COSTRUZ.,60m,https://www.fidal.it/risultati/2024/REG33700/Risultati/Gara102.html
8.74,VIVIANI Viviana,SF55,1967.0,PV410 ATLETICA VIGEVANO,60m,https://www.fidal.it/risultati/2024/REG33700/Risultati/Gara102.html
8.74,DE VIDI Arianna,AF,2008.0,TV352 ATLETICA SAN BIAGIO,60m,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara101.html
8.74,CANEVALI Alessandra,SF,2000.0,BS692 A.S.D. C.U.S. BRESCIA,60m,https://www.fidal.it/risultati/2024/REG33673/Risultati/Gara102.html
8.75,VIGANO' Bianca emanuela,AF,2008.0,CO017 ATL. TRIANGOLO LARIANO,60m,https://www.fidal.it/risultati/2024/REG33700/Risultati/Gara102.html
8.75,PORCU Sara,AF,2007.0,CA002 S G AMSICORA,60m,https://www.fidal.it/risultati/2024/REG33752/Gara101.htm
8.75,CIVITANO Benedetta,JF,2006.0,RS048 TOP RUNNERS CASTELLI ROMANI,60m,https://www.fidal.it/risultati/2024/REG33763/Risultati/Gara101.html
8.75,RENALTO Ramona,JF,2006.0,NA982 ATLETICA LEGGERA PORTICI,60m,https://www.fidal.it/risultati/2024/REG33668/Risultati/Gara101.html
8.75,PATRUSSI Sofia,AF,2007.0,AR053 ALGA ATLETICA AREZZO,60m,https://www.fidal.it/risultati/2024/REG33763/Risultati/Gara101.html
8.75,MASOTTO Andrea,AF,2007.0,VA129 POL. OLONIA,60m,https://www.fidal.it/risultati/2024/REG33700/Risultati/Gara102.html
8.75,GROSSI Elena,JF,2006.0,RA094 ATLETICA 85 FAENZA,60m,https://www.fidal.it/risultati/2024/REG33819/Risultati/Gara101.html
8.75,BELHAJA Israe,JF,2006.0,CN014 A.S.D. ATL. AVIS BRA GAS,60m,https://www.fidal.it/risultati/2024/REG33674/Risultati/Gara102.html
8.75,BELLUCO Sara,AF,2008.0,PD131 G.S. FIAMME ORO PADOVA,60m,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara101.html
8.75,COSTI Margherita,JF,2006.0,VA130 N. ATL. VARESE,60m,https://www.fidal.it/risultati/2024/REG33674/Risultati/Gara102.html
8.75,PERICOLI Giulia,JF,2005.0,CO976 A.S.D. ATLETICA ANDROMEDA,60m,https://www.fidal.it/risultati/2024/REG33680/Risultati/Gara102.html
8.75,FERRARI Chiara,AF,2008.0,VR825 C.U.S. VERONA SEZ. ATLETICA,60m,https://www.fidal.it/risultati/2024/REG33840/Risultati/Gara101.html
8.75,ZACCONI Giulia,AF,2007.0,MC004 ATL. AVIS MACERATA,60m,https://www.fidal.it/risultati/2024/REG33819/Risultati/Gara101.html
8.75,GENTILUCCI Sofia,JF,2006.0,MC004 ATL. AVIS MACERATA,60m,https://www.fidal.it/risultati/2024/REG33668/Risultati/Gara101.html
8.75,DE LEON FELIZ Dalgis,AF,2007.0,AN010 S.E.F. STAMURA ANCONA A.S.D.,60m,https://www.fidal.it/risultati/2024/REG33819/Risultati/Gara101.html
8.75,IDILI William,AM,2007.0,CO294 G.S. VIRTUS CALCO,60m,https://www.fidal.it/risultati/2024/REG33674/Risultati/Gara203.html
8.75,DE BORTOLI Chiara,JF,2005.0,VA123 CUS INSUBRIA VARESE COMO,60m,https://www.fidal.it/risultati/2024/REG33700/Risultati/Gara102.html
8.75,GUGELMO Caterina,PF,2004.0,VR762 ATL. VERONA ASD PINDEMONTE,60m,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara101.html
8.75,ROMANELLI Caterina,AF,2007.0,AL005 ATL. OVADESE ORMIG,60m,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara101.html
8.75,PILLON Marco,AM,2008.0,PD141 ATLETICA VIS ABANO,60m,https://www.fidal.it/risultati/2024/REG33840/Risultati/Gara201.html
8.75,FILIPPO Rocco,SM,2000.0,BA005 AMATORI ATL. ACQUAVIVA,60m,https://www.fidal.it/risultati/2024/REG33763/Risultati/Gara001.html
8.75,PASQUALE Caterina,JF,2006.0,MI218 N.ATL. FANFULLA LODIGIANA,60m,https://www.fidal.it/risultati/2024/REG33674/Risultati/Gara102.html
8.76,BONAGURA Valeria,SF,1998.0,RM105 ATL. COLOSSEO 2000,60m,https://www.fidal.it/risultati/2024/REG33803/Risultati/Gara504.html
8.76,LURASCHI Benedetta,JF,2006.0,VA119 ATL. O.S.A. SARONNO LIB.,60m,https://www.fidal.it/risultati/2024/REG33680/Risultati/Gara102.html
8.76,BRUSASCA Angelica,AF,2007.0,VC019 ATL. STRONESE-NUOVA NORDAFFARI,60m,https://www.fidal.it/risultati/2024/REG33860/Risultati/Gara001.html
8.76,DENURCHIS Anna,AF,2008.0,TV409 VITTORIO ATLETICA,60m,https://www.fidal.it/risultati/2024/REG33840/Risultati/Gara101.html
8.76,IENGO Valentina,AF,2007.0,LT260 ASD NISSOLINO INTESATLETICA,60m,https://www.fidal.it/risultati/2024/REG33803/Risultati/Gara202.html
8.76,MUROVEC Ana,AF,2007.0,SLO01 AK GORICA,60m,https://www.fidal.it/risultati/2024/REG33868/Risultati/Gara101.html
8.76,IMPERATORI Chiara,CF,2010.0,RIXX2 ATL.STUDENTESCA ANDREA MILARDI,60m,https://www.fidal.it/risultati/2024/REG34144/Risultati/Gara701.html
8.76,BERTANI Chiara,AF,2007.0,RE107 ATLETICA GUASTALLA REGGIOLO,60m,https://www.fidal.it/risultati/2024/REG33593/Gara101.htm
8.76,BARTOLINI Caterina,AF,2008.0,PG014 ATL.CAPANNE PRO LOCO ATHL.TEAM,60m,https://www.fidal.it/risultati/2024/REG33763/Risultati/Gara101.html
8.76,ZUCCA Cinzia,SF50,1973.0,CA036 POL LIBERTAS CAMPIDANO,60m,https://www.fidal.it/risultati/2024/REG33752/Gara101.htm
8.77,SANDIONIGI Rossella,AF,2008.0,VA980 ATLETICA TIGERS,60m,https://www.fidal.it/risultati/2024/REG33700/Risultati/Gara102.html
8.77,SABUZI Elisa,AF,2007.0,RM131 A.S.D. ACSI ITALIA ATLETICA,60m,https://www.fidal.it/risultati/2024/REG33819/Risultati/Gara101.html
8.77,PILIA Angelica,JF,2006.0,CA002 S G AMSICORA,60m,https://www.fidal.it/risultati/2024/REG33752/Gara101.htm
8.77,VACIRCA Ginevra,AF,2008.0,MO052 A.S. LA FRATELLANZA 1874,60m,https://www.fidal.it/risultati/2024/REG33593/Gara101.htm
8.77,DI SCLAFANI Sara,SF,2000.0,BZ071 C.S.S. LEONARDO DA VINCI,60m,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara101.html
8.77,CASTRI Danilo,SM60,1961.0,AQ006 A.S.D. ATLETICA L'AQUILA,60m,https://www.fidal.it/risultati/2024/REG33763/Risultati/Gara001.html
8.77,TAGLIAFERRI Carlotta,AF,2007.0,RA094 ATLETICA 85 FAENZA,60m,https://www.fidal.it/risultati/2024/REG33596/Gara101.htm
8.77,SORDE Elisa,JF,2006.0,VR775 ATLETICA BOVOLONE,60m,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara101.html
8.78,BRIGHI Sofia laura,AF,2007.0,MO052 A.S. LA FRATELLANZA 1874,60m,https://www.fidal.it/risultati/2024/REG33819/Risultati/Gara101.html
8.78,CARPI Ottavia,AF,2007.0,VA123 CUS INSUBRIA VARESE COMO,60m,https://www.fidal.it/risultati/2024/REG33700/Risultati/Gara102.html
8.78,VELLA Elena,AF,2008.0,AR053 ALGA ATLETICA AREZZO,60m,https://www.fidal.it/risultati/2024/REG33763/Risultati/Gara101.html
8.78,LUCENTINI Naiara,AF,2008.0,RMXX3 ATL. ROMA AQUACETOSA,60m,https://www.fidal.it/risultati/2024/REG34144/Risultati/Gara501.html
8.78,CIMATTI Serena,JF,2006.0,RA094 ATLETICA 85 FAENZA,60m,https://www.fidal.it/risultati/2024/REG33596/Gara301.htm
8.78,FILICE Laura,JF,2006.0,MI770 ATLETICA MENEGHINA,60m,https://www.fidal.it/risultati/2024/REG33700/Risultati/Gara102.html
8.78,ROMEO Giorgia,JF,2006.0,AO001 ATLETICA COGNE AOSTA,60m,https://www.fidal.it/risultati/2024/REG33860/Risultati/Gara008.html
8.78,ARCANGELI Cielo sofia,AF,2008.0,BO015 A.S.D. FRANCESCO FRANCIA,60m,https://www.fidal.it/risultati/2024/REG33763/Risultati/Gara101.html
8.78,ANDREOLI Vittoria,AF,2007.0,BL012 ANA ATL.FELTRE,60m,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara101.html
8.78,TUNDO Sonia,AF,2007.0,VT501 ALTO LAZIO A.S.D.,60m,https://www.fidal.it/risultati/2024/REG33797/Risultati/Gara801.html
8.78,ROSATI Alessadnro,CM,2010.0,RMXX3 ATL. ROMA AQUACETOSA,60m,https://www.fidal.it/risultati/2024/REG34144/Risultati/Gara601.html
8.78,TREMORI Isabel,JF,2006.0,PG022 G.S.FILIPPIDE,60m,https://www.fidal.it/risultati/2024/REG33763/Risultati/Gara101.html
8.78,AGLIETTI Camilla,AF,2007.0,VC019 ATL. STRONESE-NUOVA NORDAFFARI,60m,https://www.fidal.it/risultati/2024/REG33859/Risultati/Gara001.html
8.79,CARRIERI Mirangela,AF,2007.0,BA720 ATLETICA MEDITERRANEA BARI,60m,https://www.fidal.it/risultati/2024/REG33763/Risultati/Gara101.html
8.79,BUONDONNO Gabriele,AM,2008.0,TO177 A.S. ATL. STRAMBINO,60m,https://www.fidal.it/risultati/2024/REG33840/Risultati/Gara201.html
8.79,KHALDOUNE Iman,PF,2003.0,VA980 ATLETICA TIGERS,60m,https://www.fidal.it/risultati/2024/REG33700/Risultati/Gara102.html
8.79,ALFANO Silvia,PF,2003.0,BG003 ATL. BERGAMO 1959 ORIOCENTER,60m,https://www.fidal.it/risultati/2024/REG33860/Risultati/Gara008.html
8.79,RABELLINO Yarn,AM,2007.0,ATXX2 ASD RAINBOW PLANET,60m,https://www.fidal.it/risultati/2024/REG34144/Risultati/Gara401.html
8.79,BRESCHI Margherita,JF,2006.0,GR065 ATLETICA GROSSETO BANCA TEMA,60m,https://www.fidal.it/risultati/2024/REG34208/Gara201.htm
8.79,HUBLER Jasmine,AF,2008.0,TO076 POLISPORT. NOVATLETICA CHIERI,60m,https://www.fidal.it/risultati/2024/REG33858/Risultati/Gara001.html
8.79,QUINONEZ MONTANO Maria,SF45,1977.0,PT118 ASD ATLETICA PISTOIA,60m,https://www.fidal.it/risultati/2024/REG34208/Gara201.htm
8.79,MONDINI Lucilla,AF,2007.0,RA093 ATL. LUGO,60m,https://www.fidal.it/risultati/2024/REG33593/Gara101.htm
8.79,BASTRENTAZ Francesca,JF,2005.0,AO002 ATLETICA PONT DONNAS,60m,https://www.fidal.it/risultati/2024/REG33860/Risultati/Gara008.html
8.79,AMBROSIO Mariantonietta,JF,2005.0,RM196 A.S.D. ATL. VILLA GUGLIELMI,60m,https://www.fidal.it/risultati/2024/REG33763/Risultati/Gara101.html
8.8,CONGERA Federica,PF,2003.0,CA002 S G AMSICORA,60m,https://www.fidal.it/risultati/2024/REG33752/Gara101.htm
8.8,FRASCARELLI Sofia,AF,2008.0,PG018 ATL. ARCS CUS PERUGIA,60m,https://www.fidal.it/risultati/2024/REG33763/Risultati/Gara101.html
8.8,BASSETTO Chiara,PF,2003.0,TV354 TREVISATLETICA,60m,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara101.html
8.8,PAISSONI Christel,AF,2007.0,TO268 ATLETICA VENARIA REALE,60m,https://www.fidal.it/risultati/2024/REG33858/Risultati/Gara001.html
8.8,LORUSSO Alice,PF,2003.0,VA119 ATL. O.S.A. SARONNO LIB.,60m,https://www.fidal.it/risultati/2024/REG33680/Risultati/Gara102.html
8.8,FEMINELLA Ginevra,RF,2011.0,RIXX2 ATL.STUDENTESCA ANDREA MILARDI,60m,https://www.fidal.it/risultati/2024/REG34144/Risultati/Gara901.html
8.8,RIBOLDI Margherita,JF,2005.0,VA980 ATLETICA TIGERS,60m,https://www.fidal.it/risultati/2024/REG33700/Risultati/Gara102.html
8.8,FIABANE Caterina,AF,2008.0,BL008 GS LA PIAVE 2000,60m,https://www.fidal.it/risultati/2024/REG33840/Risultati/Gara101.html
8.8,STERMIERI Vittoria,AF,2007.0,FE378 ATLETICA ESTENSE,60m,https://www.fidal.it/risultati/2024/REG33593/Gara101.htm
8.8,POPA Alexandrina,PF,2004.0,RO313 DISCOBOLO ATLETICA ROVIGO ASD,60m,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara101.html
8.81,DANNA Lucia,JF,2006.0,MI080 ATL. RICCARDI MILANO 1946,60m,https://www.fidal.it/risultati/2024/REG33680/Risultati/Gara102.html
8.81,MALPELI Margherita,AF,2008.0,RE128 ATL. REGGIO ASD,60m,https://www.fidal.it/risultati/2024/REG33596/Gara101.htm
8.81,GUIDOTTI Teresa,AF,2008.0,FI007 TOSCANA ATL.EMPOLI NISSAN,60m,https://www.fidal.it/risultati/2024/REG34208/Gara201.htm
8.81,AL ARMALY Jihane,SF40,1980.0,PG003 A.S.ATHLON BASTIA,60m,https://www.fidal.it/risultati/2024/REG33660/Risultati/Gara101.html
8.81,CAPPELLA Debora,SF40,1984.0,RNXX2 SAN MARINO ATHLETICS ACADEMY,60m,https://www.fidal.it/risultati/2024/REG34144/Risultati/Gara101.html
8.81,CAROTTI Veronica,CF,2009.0,RIXX2 ATL.STUDENTESCA ANDREA MILARDI,60m,https://www.fidal.it/risultati/2024/REG34144/Risultati/Gara701.html
8.81,CACACE Guendalina,AF,2008.0,RM131 A.S.D. ACSI ITALIA ATLETICA,60m,https://www.fidal.it/risultati/2024/REG33819/Risultati/Gara101.html
8.81,FRONGIA Caterina,AF,2007.0,FRXX3 AICS FROSINONE,60m,https://www.fidal.it/risultati/2024/REG34144/Risultati/Gara501.html
8.81,LOSSO Sofia,AF,2008.0,BL001 ATL.LONGARONE SINTECO,60m,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara101.html
8.81,FRANCAVILLA Antonietta,JF,2005.0,FE378 ATLETICA ESTENSE,60m,https://www.fidal.it/risultati/2024/REG33596/Gara301.htm
